Date,Alert Name,Instance,Job,Group,Severity,Vital,CPU Core,Memory Total,Total Disk Size,Volume,Free,Used
30:July:2026 15:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 15:21:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 15:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,28.76 GB,51.40 GB
30:July:2026 15:21:49,Critical 95% - CPU,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,CPU,32 Core,,,,1.73%,98.27%
30:July:2026 15:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 15:26:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 15:26:39,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 15:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 15:26:49,Critical 95% - CPU,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,CPU,32 Core,,,,4.90%,95.10%
30:July:2026 15:29:51,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,226.59 GB,229.05 GB
30:July:2026 15:30:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 15:30:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 15:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 15:31:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 15:32:53,Critical 65% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,157.45 GB,292.41 GB
30:July:2026 15:34:38,Critical 65% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,157.45 GB,292.41 GB
30:July:2026 15:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 15:36:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 15:39:38,Critical 65% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,157.45 GB,292.41 GB
30:July:2026 15:39:51,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,32.08 GB,267.77 GB
30:July:2026 15:40:23,Critical 80% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,59.97 GB,239.88 GB
30:July:2026 15:41:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 15:41:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 15:42:38,Critical 65% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,104.95 GB,194.90 GB
30:July:2026 15:45:06,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,226.73 GB,228.92 GB
30:July:2026 15:46:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 15:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 15:49:13,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
30:July:2026 15:53:59,Critical 50% - Disk,192.168.1.143,Stoxkart-RupeeSeed-Web-SRV,Product-team,Critical,Disk,8 Core,,299.85 GB,/home,149.93 GB,149.93 GB
30:July:2026 15:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 15:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 15:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 16:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 16:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 16:06:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 16:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,279.36 GB,320.64 GB
30:July:2026 16:09:14,Critical 50% - Disk,192.168.1.161,Stoxkart-Odin-Connect,Product-team,Critical,Disk,16 Core,,292.97 GB,D:,146.48 GB,146.48 GB
30:July:2026 16:11:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 16:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 16:11:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 16:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,177.24 GB,272.61 GB
30:July:2026 16:16:06,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,LAMA,Critical,Disk,16 Core,,199.98 GB,E:,91.61 GB,108.37 GB
30:July:2026 16:16:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 16:17:38,Critical 65% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,104.95 GB,194.90 GB
30:July:2026 16:19:51,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,30.65 GB,269.21 GB
30:July:2026 16:20:23,Critical 80% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,59.97 GB,239.88 GB
30:July:2026 16:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 16:21:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 16:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,28.75 GB,51.40 GB
30:July:2026 16:26:06,Critical 50% - Disk,192.168.1.174,Stoxkart-RupeeSeed,LAMA,Critical,Disk,16 Core,,199.98 GB,E:,91.61 GB,108.37 GB
30:July:2026 16:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 16:26:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 16:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 16:30:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 16:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 16:31:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 16:35:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 16:36:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 16:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 16:41:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 16:41:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 16:43:59,Critical 50% - Disk,192.168.1.143,Stoxkart-RupeeSeed-Web-SRV,Product-team,Critical,Disk,8 Core,,299.85 GB,/home,149.93 GB,149.93 GB
30:July:2026 16:45:06,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,226.23 GB,229.42 GB
30:July:2026 16:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 16:51:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 16:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 16:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 16:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 17:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 17:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 17:06:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 17:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,229.80 GB,370.20 GB
30:July:2026 17:11:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 17:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 17:11:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 17:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,192.31 GB,257.54 GB
30:July:2026 17:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 17:21:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 17:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 17:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,28.75 GB,51.40 GB
30:July:2026 17:26:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 17:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 17:30:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 17:31:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 17:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 17:31:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 17:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 17:40:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 17:41:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 17:41:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 17:41:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 17:45:06,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,225.45 GB,230.19 GB
30:July:2026 17:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 17:51:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 17:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 17:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 17:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 18:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 18:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 18:06:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 18:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,221.04 GB,378.96 GB
30:July:2026 18:11:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 18:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 18:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,200.41 GB,249.45 GB
30:July:2026 18:16:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 18:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 18:21:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 18:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,28.75 GB,51.40 GB
30:July:2026 18:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 18:26:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 18:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 18:30:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 18:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 18:31:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 18:31:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 18:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 18:40:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 18:41:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 18:45:06,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,226.04 GB,229.60 GB
30:July:2026 18:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 18:46:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 18:46:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 18:51:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 18:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
30:July:2026 18:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 18:56:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,549.98 GB,F:,274.99 GB,274.99 GB
30:July:2026 19:01:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,4.00 TB,R:,2.00 TB,2.00 TB
30:July:2026 19:06:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 19:06:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 19:06:51,Critical 50% - Disk,192.168.1.225,Stoxkart-XTS,LAMA,Critical,Disk,36 Core,,600.00 GB,D:,220.98 GB,379.02 GB
30:July:2026 19:11:39,Critical 90% - Disk,172.16.0.233,MarketMojoDB-2,Marketing-Tech,Critical,Disk,16 Core,,291.05 GB,/home,29.10 GB,261.94 GB
30:July:2026 19:11:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,499.98 GB,D:,249.99 GB,249.99 GB
30:July:2026 19:14:51,Critical 50% - Disk,192.168.1.172,Stoxkart-RupeeSeed,LAMA,Critical,Disk,24 Core,,449.86 GB,/home,199.47 GB,250.39 GB
30:July:2026 19:16:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.50 TB,E:,1.25 TB,1.25 TB
30:July:2026 19:21:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,F:,1.00 TB,1.00 TB
30:July:2026 19:21:39,Critical 50% - Disk,172.16.1.99,stx_middleware_app,Middleware,Critical,Disk,4 Core,,80.15 GB,/,28.75 GB,51.40 GB
30:July:2026 19:21:39,Critical 50% - Disk,172.16.0.217,ClassSmc-ClassStk,DBA-Team,Critical,Disk,12 Core,,253.90 GB,D:,126.95 GB,126.95 GB
30:July:2026 19:24:21,Critical 50% - Disk,192.168.1.173,Stoxkart-RupeeSeed,LAMA,Critical,Disk,8 Core,,299.85 GB,/home,149.87 GB,149.99 GB
30:July:2026 19:26:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 19:26:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,2.00 TB,J:,1.00 TB,1.00 TB
30:July:2026 19:26:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,1.50 TB,F:,767.99 GB,767.99 GB
30:July:2026 19:30:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.22 GB,E:,89.42 GB,804.80 GB
30:July:2026 19:31:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,149.98 GB,D:,74.99 GB,74.99 GB
30:July:2026 19:31:39,Critical 50% - Disk,172.16.0.246,Stoxkart-Class-Backup-Office,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 19:31:39,Critical 50% - Disk,172.16.0.87,StoxKart-Class-Database-Production-HA,DBA-Team,Critical,Disk,32 Core,,1.50 TB,G:,767.99 GB,767.99 GB
30:July:2026 19:36:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,499.98 GB,G:,249.99 GB,249.99 GB
30:July:2026 19:40:49,Critical 90% - Disk,172.16.0.187,Stoxkart-Ekyc,DBA-Team,Critical,Disk,32 Core,,894.09 GB,F:,89.41 GB,804.69 GB
30:July:2026 19:41:39,Critical 50% - Disk,172.16.1.24,Class-DP-Application-Server,BackOffice,Critical,Disk,16 Core,,239.51 GB,C:,119.75 GB,119.75 GB
30:July:2026 19:45:06,Critical 50% - Disk,192.168.1.159,Stoxkart-Odin-Manager,LAMA,Critical,Disk,24 Core,,455.64 GB,/,225.77 GB,229.87 GB
30:July:2026 19:46:39,Critical 50% - Disk,172.16.1.23,SMC-Stoxkart-DB-SRV,DBA-Team,Critical,Disk,16 Core,,2.50 TB,J:,1.25 TB,1.25 TB
30:July:2026 19:51:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,899.98 GB,H:,449.99 GB,449.99 GB
30:July:2026 19:51:39,Critical 50% - Disk,172.16.3.170,XHawkeye,DBA-Team,Critical,Disk,N/A,,199.40 GB,C:,99.70 GB,99.70 GB
30:July:2026 19:51:39,Critical 50% - Disk,172.16.0.247,Stoxkart-Citrus,DBA-Team,Critical,Disk,16 Core,,1.25 TB,F:,639.99 GB,639.99 GB
30:July:2026 19:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,292.97 GB,E:,146.48 GB,146.48 GB
30:July:2026 19:56:10,Critical 50% - Disk,172.16.0.139,alertmanager,Optimum,Critical,Disk,16 Core,,390.62 GB,D:,195.31 GB,195.31 GB
